"Acetanaerobacterium","Acetitomaculum","Acetivibrio","Achromobacter","Acidaminococcaceae_unclassified","Acidaminococcus","Actinobacteria_unclassified","Actinomyces","Actinomycetaceae_unclassified","Actinomycetales_unclassified","Afipia","Akkermansia","Alcaligenaceae_unclassified","Alistipes","Alkalibaculum","Allisonella","Allobaculum","Alloprevotella","Alphaproteobacteria_unclassified","Anaerobacter","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroplasma","Anaerosalibacter","Anaerostipes","Anaerotruncus","Anaerovorax","Arcobacter","Asaccharobacter","Asteroleplasma","Atopobium","Azomonas","Bacilli_unclassified","Bacteria_unclassified","Bacteroidales_unclassified","Bacteroides","Bacteroidetes_unclassified","Barnesiella","Bdellovibrionales_unclassified","Betaproteobacteria_unclassified","Bifidobacteriaceae_unclassified","Bifidobacterium","Bilophila","Blautia","Brachybacterium","Brachyspira","Bradyrhizobiaceae_unclassified","Brevundimonas","Burkholderiales_unclassified","Butyricicoccus","Butyricimonas","Campylobacter","Campylobacterales_unclassified","Candidatus_Saccharibacteria_unclassified","Catenibacterium","Cellulosibacter","Cellulosilyticum","Cetobacterium","Chloroflexus","Cloacibacillus","Cloacibacterium","Clostridia_unclassified","Clostridiaceae_1_unclassified","Clostridiales_Incertae_Sedis_XI_unclassified","Clostridiales_Incertae_Sedis_XIII_unclassified","Clostridiales_unclassified","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XIX","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Coprobacillus","Coprococcus","Coriobacteriaceae_unclassified","Corynebacterium","Cryomorphaceae_unclassified","Deltaproteobacteria_unclassified","Dermabacter","Dermabacteraceae_unclassified","Desulfovibrio","Desulfovibrionaceae_unclassified","Desulfovibrionales_unclassified","Dialister","Dorea","Dysgonomonas","Eggerthella","Elusimicrobium","Enterobacteriaceae_unclassified","Enterococcaceae_unclassified","Enterococcus","Enterorhabdus","Erysipelotrichaceae_unclassified","Escherichia.Shigella","Ethanoligenens","Eubacteriaceae_unclassified","Eubacterium","Faecalibacterium","Finegoldia","Firmicutes_unclassified","Flavobacteriaceae_unclassified","Flavobacteriales_unclassified","Flavonifractor","Fusobacteriaceae_unclassified","Fusobacteriales_unclassified","Fusobacterium","Gammaproteobacteria_unclassified","Garciella","Gemmiger","Gordonibacter","Gracilibacteraceae_unclassified","Granulicatella","Haemophilus","Hallella","Hespellia","Holdemania","Howardella","Hydrogenoanaerobacterium","Kerstersia","Klebsiella","Kluyvera","Lachnoanaerobaculum","Lachnospira","Lachnospiraceae_unclassified","Lactobacillaceae_unclassified","Lactobacillales_unclassified","Lactobacillus","Lactococcus","Lactonifactor","Lentisphaerae_unclassified","Lentisphaeria_unclassified","Leptotrichia","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Mesorhizobium","Mitsuokella","Mogibacterium","Mollicutes_unclassified","Moryella","Nitrobacter","Novosphingobium","Odoribacter","Olsenella","Opitutae_unclassified","Oribacterium","Ornithinimicrobium","Oscillibacter","Oxalobacter","Paludibacter","Pannonibacter","Parabacteroides","Paracoccus","Paraprevotella","Parasporobacterium","Parasutterella","Parcubacteria_unclassified","Parvimonas","Pasteurellaceae_unclassified","Peptococcaceae_1_unclassified","Peptococcus","Peptoniphilus","Peptostreptococcaceae_unclassified","Peptostreptococcus","Phascolarctobacterium","Porphyromonadaceae_unclassified","Porphyromonas","Prevotella","Prevotellaceae_unclassified","Propionibacterium","Proteobacteria_unclassified","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonadaceae_unclassified","Pseudoramibacter","Pyramidobacter","Raoultella","Rhodobacteraceae_unclassified","Rhodospirillaceae_unclassified","Rhodospirillales_unclassified","Rickettsiaceae_unclassified","Rikenella","Rikenellaceae_unclassified","Robinsoniella","Roseburia","Roseomonas","Rothia","Ruminococcaceae_unclassified","Ruminococcus","Ruminococcus2","Saccharofermentans","Sarcina","Schwartzia","Sedimentibacter","Sediminibacterium","Selenomonadales_unclassified","Slackia","Sneathia","Sphingobacterium","Sphingomonas","Sporacetigenium","Sporobacter","Streptococcaceae_unclassified","Streptococcus","Subdoligranulum","Succinatimonas","Succiniclasticum","Succinivibrio","Succinivibrionaceae_unclassified","Sutterella","Synergistaceae_unclassified","Syntrophococcus","Tannerella","Tissierella","Treponema","Turicibacter","Vampirovibrio","Veillonella","Veillonellaceae_unclassified","Victivallis","Xylanibacter"
0,0,0,0,0,0,0,0,0,0,0,0,0,27.77,0,0,0,0,0,0,0,0,0,0,0,22.73,0,0,0,0,0,0,0,0,5.01,1.2,273.22,0.55,42.47,0,0,0,0,0,57.25,0,0,0,0,0,1.81,1.1,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,81.77,3.39,0,0,0,2.28,0.63,0,0,0,16.4,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0.51,0,0,0,0,39.26,0,10.13,0,0,1.66,0,0,0,0,0,5.87,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,254.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,0,0,0,0,31.55,0,0,0,19.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.97,0,0,33.18,40.78,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.08,0,0,0,0,0,0,0,0,0,0,0,0,5.96,0,0,0.16,24.88,0,0,0,0,0,0,0,3.02,0.65,1.13,0,0,0,0,0,0,1.63,0.45,92.34,13.33,0.19,0,0,0,0,0,44.69,0,0,0,0,0,2.73,1.66,0,0,0,2.42,0,0,0,0,0,0,2.37,0,0,0,49,15.69,0,0,0,5.11,4.04,0.29,0.17,0,33.97,0,0,0,0,0,0,0,0,0,0,9.94,0,0,0,0,0,0,0,1.5,0,0,0,0,105.95,0,20.16,0,0,6.2,0,0,0,0,0,5.76,0,0,0,0,1.18,0,0.26,1.58,0,0,0,0,0,2.29,157.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,0,0,0,0,51.26,0,0,0,22.23,0,0.94,0,0,0,0,0,0,0,0,0,0,0,2.61,0,171.41,39.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76,0,0,71.93,8.62,15.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,30.45,0,0,0,0,0.64,0,0,0,0,0,0,28.84,0.54,0,0,0,0,0,0,0,5.51,0,252.59,0,44.06,0,0,0,0,0,56.66,0,0,0,0,0,0,5.96,0,0,0,0,0,0,0,0,0,0,7.09,0,0,0,147.87,14.49,0,2.45,0,0,0.59,4.81,0.68,0,7,5.67,0,0,0,0,0,0,0,0,0,2.09,0,0.65,0,0,0,0,0,0.58,0,0,0,0,28.52,0,43.3,0,0,0.65,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,93.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27,0,0,0,0,36.71,0,0,0,68.43,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,66.01,15.94,15.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,22.17,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,1.69,606.54,0,32.52,0,0,0,0,0,68.13,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,4.73,4.9,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0,0,0,0,0,0.79,0,0,0,0,91.57,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,3.16,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.66,0,0,0,0,0,0,0,0,0,0,0,0,57.54,0,0,0,0,19.95,0,0,0,0,0,0,6.85,0,0,0,0,0,0,0,0,21.48,0.62,331.46,0,0.71,0,0,0,0,0,45.79,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,20.62,0.68,0,0,0,1.43,10.48,0,0,0,22.4,0,0,0,0,0,0,0,0,0,0,15.65,0,0,0,0,0,0,0,0.69,0,0,0,0,65.41,0,8.49,0,0,4.07,0,0,0,0,0,12.68,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,184.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,36.13,0,0,0,26.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0.75,0,15.94,0,0,39.39,25.03,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,12.32,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,1.32,209.98,0,0.68,0,0,0,0,0,21.99,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,2.53,0,0,0,1.87,0.66,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,19.95,0,0,0,0,0.6,4.63,0,0,0,0,0.57,0,0,0,0,0.7,0,0,0,0,0,0,0,0,1.88,39.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,1.89,0,0,0,22.69,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0,603.73,30.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.91,0,0,4.57,5.47,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,22.54,0,0,0,0,2.35,0,0,0.61,0,0,0,31.67,0,0,0,0,0,0,0,0,3.02,1.65,519.46,0,39.04,0,0,0,0,0,88.86,0,0,0,0,0,0.27,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,7.93,0,0,0,2.63,1.81,0.31,0,0,1.38,0,0,0,0.33,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0.76,0,0,0,0,45.52,0,0.91,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,143.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.68,0,0,0,0,19.15,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,23.97,1.27,12.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,6.84,0,0,0,0,0,0,73.03,0,0.56,0,0,0,0,0,0,32.95,0.59,258.7,0,34.57,0,0,0,0,0,61.51,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,5.59,0,0,0,71.06,4.7,0,0.64,0,1.69,3.4,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0.52,0,0,0,0,25.28,0,16.45,0,0,6.09,0,0,0,0,0,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46,160.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,0,0,0,0,22.23,0,0,0,28.96,0,2.21,0,0,0,0,0,0,0,0,0,0,0,8.59,0,2.47,0,0,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93,0,0,62.17,39.22,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,18.13,0,0,0,0,3.4,0,0,0,0,0,0,9.27,0,0.58,0,0,0,0,0,0,5.88,0.9,173.29,0,39.93,0,0,0,0,0,10.1,0,0,0,0,0,0.52,3.41,0,0,0,0,0,0,0,0,0,0,0.34,0.57,0,0,7.9,0.92,0.84,0,0,0.21,2.28,0,0,0,7.18,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,82.1,0,3.45,0,0,1.53,0,0,0,0,0,1.03,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0.77,73.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.46,0,0,0,0,7.38,0,0,0,8.13,0,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,436.85,21.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.94,0,0,16.45,6.81,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.39,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0.28,0,0,0,0,0,0,0,0.57,263.03,0,21.66,0,0,0,0,0,40.3,0,0,0,0,0,0.73,1.74,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,3.85,6.4,0,0.9,0,0.61,0.53,0.68,0.59,0,3.38,0.28,0,0,0,0,0,0,0,0,0,4.06,0,0,0,0,0,0,0,0.7,0,0,0,0,84.94,0,0.52,0,0,0.69,0,0,0,0,0,4.1,0,0,0,0,0.74,0,0,0,0,0,0,0,0,2.07,128.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03,0,0,0,0,32.6,0,0,0,46.57,0,3.28,0,0,0,0,0,0,0,0,0,0,0.29,0.59,0,210.62,11.26,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,53.91,0,0,29.28,18.66,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,71.16,0,0,0,0,0,0,0,0,0,0,0,9.22,1.5,0.77,0,0,0,0,0,0,1.01,1.25,538.54,0.1,0,0,0,0,0,0,9.23,0,0,0.17,0,0,0.15,2.94,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,4.35,22.12,0,0,0,8.08,0.46,0,0.51,0,11.4,0.65,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.57,0.16,47.84,0,3.09,0,0,7.87,0,0,0,0,0,1.86,0,0,0,0,0.18,0,0.15,0,0,0,0,0,0,0.62,109.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,9.27,0,0,0,35.51,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,68.3,23.7,20.52,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,23.38,0,0,0,0,0,0,0,0,0,0,0,7.58,0,0,0,0,0.15,0,0,0,0.53,0.75,625.8,0.29,29.65,0,0,0,0,0,22.25,0,0,0,0,0,0.9,0.27,0.17,0,0,0,0,0,0,0,0,0,0,0.58,0,0,3.1,3.48,0.17,1.74,0,1.54,1.48,0,0.18,0,1.47,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,39.05,0,0.4,0,0,1.37,0,0,0,0,0,3.08,0.18,0,0,0,0,0,0.16,0,0,0,0,0,0,1.47,97.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,0,0,0,0,13.9,0,0,0,48.07,0,9.14,0,0,0,0,0,0,0,0,1.68,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.99,0,0,14.9,4.21,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.1,0,0,0,0,0,0,0,0,0,0,18.51,0,0,0.28,0,3.03,0,0,0,0,0,0,1.86,0.3,0.07,0,0,0,0,0,0,7.78,1.68,431.85,0,29.68,0,0,0,0,0,32.32,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,20.27,7.05,0.53,0.83,0,2.9,2.69,0.07,0,0,24.42,0,0,0,2.75,0,0,0,0,0,0,2.55,0,0.1,0,0,0,0,0,0.72,0,0,0,0,32.19,0,11.34,0,0,1.9,0,0,0,0,0,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,5.49,0,0,0,0,40.39,0,0,0,71.5,0,0,0,0.64,0,0,0,0,0,0,0.53,0,0,0.13,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0.57,0,32.03,0,0,65.75,7.14,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24,0,0,0,0,0,0,0,0,0,0,0,0,88.38,0,0,0,0,2.86,0,0,0.33,0,0,0,5.88,0,0,0,0,0,0,0,0,8.83,1.38,296.96,0,15.07,0,0,0,0,0,15.92,0,0,0,0,0,5.68,0.7,0,0,0,0,0,0,2.12,0,0,0,3.71,0.77,0,0,50.27,9.98,3.19,5.09,0,1.05,0.5,0,0.26,0,46.49,0,0,0,0.62,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0.55,0,0,0,0,54.08,0,19.61,0,0,1.16,0,0,0,0,0,6.78,0,0,0,0,0,0,0,0.63,0,0,0,0,0,1.69,154.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,0,0,0,0,7.35,0,0,0,40.16,0,0,0,0,0,0,0,0,0,0,0.48,0,0,1.79,0,0,0,0,0.56,0,0.62,0,0,0,0,0,0,0,0,0,0,0,57.94,0,0,66.54,13.28,16.2,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16.18,0,0,0,0,0,0,0,0,0,0,0,6.88,0,0.15,0,0,0,0,0,0,0.14,1.42,779.93,0,0,0,0,0,0,0,61.78,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.11,0.83,0,0,0,4.3,1.03,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,26.71,0,0,0,0,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,64.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.51,0,0,2.56,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,45.44,0,0,0,0,0,0,0,0,0,0,0,39.69,0,0.33,0,0,0,0,0,0,0,1.25,192.85,0,31.81,0,0,0,0,0,195.38,0,0,0.28,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,1.22,3.06,1.72,0.71,0,6.33,4.61,0,0.24,0,10.38,0,0,0,0,0,0,0,0,0,0,13.97,0,0,0,0,0,0,0,0,0,0,0,0.33,43.81,0,1.1,0,0,0.87,0,0,0.42,0,0,21.12,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,163.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,2.6,0,0,0,0,7.57,0,0,0,86.4,0,0,0,0,0,0,0,0,0,0,0.56,0,0,17.19,0,31.03,13.01,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,19.15,0,0,13.2,7.15,36.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,8.77,0,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,2.33,683.64,0.14,0,0,0,0,0.08,0,29.27,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,24.44,0,0.41,0.22,7.33,0,0.31,0.27,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,17.37,0,0,0,58.02,0,9.83,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25,0,0,3.83,19.14,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.56,0,0,0,0,0,0,0,0,0,0,67.33,0,0,0,0,2,0,0,0,0,0,0,22.27,0,0.34,0,0,0,0,0,0,7.01,0.28,268.5,0,41.65,0,0,0,0,0,64.25,0,0,0,0,0,0.64,5.38,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,17.02,3.44,0.28,0.98,0,1,1.62,0.68,0,0,33.67,0,0.25,0,0,0,0,0,0,0,0,9.65,0,0,0,0,0,0,0,0.34,0,0,0,0,50.77,0,16.44,0,0,0.28,0,0,0,0,0,15.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,113.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47,0,0,0,0,10.65,0,0,0,9.08,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0.25,0,115.94,0,0,35.78,45.28,45.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.19,0,0,0,0,0,0,0,0,0,0,54.56,0,0,0,0,3.75,0,0,0,0.23,0,0,7.06,0,0.29,0,0,0,0,0,0,3.51,0.92,428.33,0,39.51,0,0,0,0,0,61.8,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,7.9,4.88,0,0.21,0,12.29,0.48,0,0.18,0,2.33,0.28,0,0,1.14,0,0,0,0,0,0,4.52,0,0,0,0,0,0,0,0.8,0,0,0,0,37,0,1.22,0,0,3.04,0,0,0,0,0,9.52,0,0.15,0,0,0,0,0.23,0,0,0,0,0,0,4.78,128.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92,0,0,0,0,14.4,0,0,0,27.96,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0.23,0,0,0,0,0,0,0,0,0,0,0,83.28,0,0,19.25,16.68,25.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,37.53,0,0,0,0,0,0,0,0,0,0,0,5.04,1.42,0.41,0,0,0,0,0,0,1.03,1.43,249.01,0,62.32,0,0,0,0,0,90.77,0,0,0,0,0,4.76,1.44,0,0,0,0,0,0,0,0,0,0,0.18,4.16,0,0,37.03,22.05,4.41,0.43,0,2.88,5.1,0.95,1.11,0,35.28,0.45,0,0,1.16,0,0,0,0,0,0,4.83,0,0,0,0,0,0,0,1.61,0,0,0,0,43.13,0,2.53,0,0,8.31,0,0,0,0,0,4.77,0,0,0,0,0,0,0.96,0,0,0,0,0,0,4.71,168.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,0,0,0,0,57.89,0,0,0,29.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0.15,0.34,14.44,0,0,55.25,30.9,14.21,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0,0,0,0,0,0,0,0,0,0,0,0,19.58,0,0,0,0,0,0,0,0,0,0,0,7.95,0,0,0,0.15,0,0,0,0,0.35,2.14,615.83,0.11,1.37,0,0,0,0.11,0,19.54,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97,1.8,0,0.98,0,0.75,0.48,0.69,0.19,0,11.81,0.16,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,86.33,0,0.71,0,0,0.9,0,0,0,0,0,1.68,0,0,0,0,0,0,0.23,0,0,0,0,0,0,4.09,111.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86,0,0,0,0,19.02,0,0,0,5.13,0,0,0,0,0,0,0,0,0,0,0.54,0,0.05,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.15,0,0,39.05,20.09,2.89,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,32.86,0,0,0,0,0,0,0,0,0,0,0,46.7,0,0,0,0,0,0,0,0,0,1.59,416.3,0,25.32,0,0,0,0,0,100.5,0,0,0,0,0,0.34,0.58,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,1.94,2.57,0.54,0.52,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,12.82,0,0,0,0,0,0,0,0.74,0,0,0,0,32.45,0,0.3,0,0,6.29,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,134.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,6.84,0,0,0,30.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.69,0,0,16.97,34.46,20.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0
