"Group","Acetanaerobacterium","Acetitomaculum","Acetivibrio","Achromobacter","Acidaminococcaceae_unclassified","Acidaminococcus","Actinobacteria_unclassified","Actinomyces","Actinomycetaceae_unclassified","Actinomycetales_unclassified","Afipia","Akkermansia","Alcaligenaceae_unclassified","Alistipes","Alkalibaculum","Allisonella","Allobaculum","Alloprevotella","Alphaproteobacteria_unclassified","Anaerobacter","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroplasma","Anaerosalibacter","Anaerostipes","Anaerotruncus","Anaerovorax","Arcobacter","Asaccharobacter","Asteroleplasma","Atopobium","Azomonas","Bacilli_unclassified","Bacteria_unclassified","Bacteroidales_unclassified","Bacteroides","Bacteroidetes_unclassified","Barnesiella","Bdellovibrionales_unclassified","Betaproteobacteria_unclassified","Bifidobacteriaceae_unclassified","Bifidobacterium","Bilophila","Blautia","Brachybacterium","Brachyspira","Bradyrhizobiaceae_unclassified","Brevundimonas","Burkholderiales_unclassified","Butyricicoccus","Butyricimonas","Campylobacter","Campylobacterales_unclassified","Candidatus_Saccharibacteria_unclassified","Catenibacterium","Cellulosibacter","Cellulosilyticum","Cetobacterium","Chloroflexus","Cloacibacillus","Cloacibacterium","Clostridia_unclassified","Clostridiaceae_1_unclassified","Clostridiales_Incertae_Sedis_XI_unclassified","Clostridiales_Incertae_Sedis_XIII_unclassified","Clostridiales_unclassified","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XIX","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Coprobacillus","Coprococcus","Coriobacteriaceae_unclassified","Corynebacterium","Cryomorphaceae_unclassified","Deltaproteobacteria_unclassified","Dermabacter","Dermabacteraceae_unclassified","Desulfovibrio","Desulfovibrionaceae_unclassified","Desulfovibrionales_unclassified","Dialister","Dorea","Dysgonomonas","Eggerthella","Elusimicrobium","Enterobacteriaceae_unclassified","Enterococcaceae_unclassified","Enterococcus","Enterorhabdus","Erysipelotrichaceae_unclassified","Escherichia/Shigella","Ethanoligenens","Eubacteriaceae_unclassified","Eubacterium","Faecalibacterium","Finegoldia","Firmicutes_unclassified","Flavobacteriaceae_unclassified","Flavobacteriales_unclassified","Flavonifractor","Fusobacteriaceae_unclassified","Fusobacteriales_unclassified","Fusobacterium","Gammaproteobacteria_unclassified","Garciella","Gemmiger","Gordonibacter","Gracilibacteraceae_unclassified","Granulicatella","Haemophilus","Hallella","Hespellia","Holdemania","Howardella","Hydrogenoanaerobacterium","Kerstersia","Klebsiella","Kluyvera","Lachnoanaerobaculum","Lachnospira","Lachnospiraceae_unclassified","Lactobacillaceae_unclassified","Lactobacillales_unclassified","Lactobacillus","Lactococcus","Lactonifactor","Lentisphaerae_unclassified","Lentisphaeria_unclassified","Leptotrichia","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Mesorhizobium","Mitsuokella","Mogibacterium","Mollicutes_unclassified","Moryella","Nitrobacter","Novosphingobium","Odoribacter","Olsenella","Opitutae_unclassified","Oribacterium","Ornithinimicrobium","Oscillibacter","Oxalobacter","Paludibacter","Pannonibacter","Parabacteroides","Paracoccus","Paraprevotella","Parasporobacterium","Parasutterella","Parcubacteria_unclassified","Parvimonas","Pasteurellaceae_unclassified","Peptococcaceae_1_unclassified","Peptococcus","Peptoniphilus","Peptostreptococcaceae_unclassified","Peptostreptococcus","Phascolarctobacterium","Porphyromonadaceae_unclassified","Porphyromonas","Prevotella","Prevotellaceae_unclassified","Propionibacterium","Proteobacteria_unclassified","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonadaceae_unclassified","Pseudoramibacter","Pyramidobacter","Raoultella","Rhodobacteraceae_unclassified","Rhodospirillaceae_unclassified","Rhodospirillales_unclassified","Rickettsiaceae_unclassified","Rikenella","Rikenellaceae_unclassified","Robinsoniella","Roseburia","Roseomonas","Rothia","Ruminococcaceae_unclassified","Ruminococcus","Ruminococcus2","Saccharofermentans","Sarcina","Schwartzia","Sedimentibacter","Sediminibacterium","Selenomonadales_unclassified","Slackia","Sneathia","Sphingobacterium","Sphingomonas","Sporacetigenium","Sporobacter","Streptococcaceae_unclassified","Streptococcus","Subdoligranulum","Succinatimonas","Succiniclasticum","Succinivibrio","Succinivibrionaceae_unclassified","Sutterella","Synergistaceae_unclassified","Syntrophococcus","Tannerella","Tissierella","Treponema","Turicibacter","Vampirovibrio","Veillonella","Veillonellaceae_unclassified","Victivallis","Xylanibacter"
"CRC723",0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,4,0,0,0,0,0,24,1,1,0,0,0,0,0,0,49,83,1835,3,19,0,0,0,0,0,122,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,2,22,0,0,124,11,42,3,0,7,5,2,29,0,13,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,451,0,26,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,4,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,23,0,1,0,65,0,172,0,1,0,0,0,0,0,0,6,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,413,0,0,87,69,38,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,7,6,1760,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,38,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,42,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC725",1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,3,0,0,0,0,4,0,19,0,0,0,0,1,0,0,0,17,4,286,3,2,0,0,0,0,0,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,60,5,3,1,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,130,0,12,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,31,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,60,24,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC726",1,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,3,1027,0,97,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,10,0,4,0,8,3,0,1,0,12,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,181,0,2,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,32,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,47,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC728",4,0,1,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,1,0,0,149,4,2,0,4,0,0,0,0,77,52,4193,2,732,0,0,0,0,0,575,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,181,504,0,0,0,170,29,8,28,0,1,2,0,0,41,0,0,0,0,0,0,23,0,0,0,1,0,0,0,16,0,0,0,0,892,0,76,0,0,102,0,0,0,0,0,225,1,0,0,0,0,0,4,0,0,0,0,0,0,11,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,107,0,0,0,351,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,367,0,0,320,181,264,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRC729",0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,5,0,0,0,0,16,19,790,1,1,0,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,19,0,1,0,6,6,14,0,0,3,1,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,7,0,0,0,0,84,0,17,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,10,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,25,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,45,0,0,82,120,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC730",0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,1,0,0,0,0,16,23,782,3,28,0,0,0,0,0,170,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,76,46,0,0,0,19,9,0,16,0,57,2,0,0,9,0,0,0,0,0,1,22,0,0,0,0,0,0,0,1,0,0,0,0,531,0,33,0,0,7,0,0,0,0,0,19,0,0,0,0,3,0,2,0,1,0,0,0,0,3,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,53,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,460,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,167,118,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"CRC731",0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,11,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,17,12,1028,0,4,0,0,0,0,0,76,0,0,0,0,0,2,35,0,0,0,0,0,0,0,0,0,0,2,2,0,0,50,14,3,0,0,14,8,1,11,0,11,2,0,0,4,0,0,0,0,0,0,21,0,0,0,0,0,0,0,4,0,0,0,0,301,0,9,0,0,6,0,0,0,0,0,33,0,0,0,0,1,0,1,4,0,0,0,0,0,3,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,313,0,0,174,199,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC733",0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,1,0,0,0,0,0,75,0,0,0,0,0,0,0,0,21,502,2393,7,7,0,0,0,4,0,720,0,0,1,0,0,37,14,2,0,0,0,0,0,0,0,0,0,0,11,0,0,20,35,18,81,0,30,8,0,117,0,122,6,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,5,0,0,0,0,752,0,10,0,0,3,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,539,0,182,0,0,0,0,0,0,0,1,17,0,0,83,0,1301,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,62,0,133,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC734",0,0,0,0,0,0,0,0,0,0,0,3,0,201,0,0,0,0,6,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,37,62,1054,5,13,0,0,0,0,0,88,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,71,7,1,4,0,5,5,2,1,0,37,3,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,8,0,0,0,0,190,0,41,0,0,4,0,0,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,11,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,50,0,0,0,261,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,144,0,0,74,49,19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC735",0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,2,5,0,0,0,0,0,0,10,0,10,0,0,0,0,1,0,108,25,1400,45,25,0,0,0,0,0,80,0,0,0,0,0,15,38,0,0,0,0,0,0,0,0,1,0,19,3,0,0,378,29,8,43,0,2,1,0,13,0,111,14,0,0,1,0,0,1,0,0,0,13,0,0,0,0,0,0,3,66,0,0,0,0,291,0,360,0,0,9,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0,0,0,0,0,2,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25,0,0,0,0,197,1,0,0,119,0,9,0,0,0,0,0,0,0,0,12,0,1,28,0,51,31,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,72,0,0,458,39,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
"CRC736",0,0,2,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,9,548,6,122,0,0,0,0,0,49,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,41,5,0,10,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,36,0,18,0,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,37,1,0,0,95,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,81,54,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC738",0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,38,21,535,3,7,0,0,0,0,0,40,0,0,0,0,0,1,51,0,0,0,0,0,0,0,0,0,0,4,1,0,0,68,11,0,0,0,3,2,1,7,1,22,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,104,0,21,0,0,4,0,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128,0,0,112,3,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"CRC739",0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,8,1670,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,1,1,18,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,316,0,0,0,0,2,8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC740",1,0,4,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,1,0,0,1,0,0,135,1,3,0,1,0,0,0,0,21,36,1813,1,320,0,0,0,0,0,225,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,98,14,0,0,0,8,8,0,2,1,37,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,248,0,37,0,0,9,0,0,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,2,631,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,46,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,127,0,0,140,80,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC741",0,0,1,0,3,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,6,21,1040,0,329,0,0,0,0,0,135,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,18,13,2,0,0,12,8,1,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,148,0,5,0,0,2,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,101,42,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC742",1,0,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,11,1715,0,37,0,0,0,0,0,89,0,0,1,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,1,2,0,2,8,0,5,0,39,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,182,0,1,0,0,2,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,43,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,123,0,0,137,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC743",0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,78,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,22,14,209,1,72,0,0,0,0,0,56,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,4,0,0,0,11,0,0,6,1,7,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,191,0,7,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,44,0,0,0,67,0,47,0,0,0,0,0,0,0,0,0,0,0,4,0,361,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,36,28,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"CRC744",1,0,0,1,0,0,0,0,0,1,0,0,1,811,0,0,1,0,1,0,0,1,0,0,0,84,0,3,0,3,0,1,0,0,77,121,6227,1,811,0,0,1,8,0,590,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,276,79,12,0,0,22,24,13,38,4,842,2,0,0,0,0,0,0,0,0,0,62,0,1,0,0,0,0,0,28,0,0,0,0,1213,0,48,0,0,18,0,0,0,0,0,357,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1595,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,123,0,0,0,0,150,0,0,0,81,0,0,0,6,0,0,1,0,0,0,0,0,0,8,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,2,0,1148,0,0,606,448,30,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC745",2,0,0,0,0,0,0,0,0,0,0,0,0,651,0,0,0,0,60,0,0,2,0,0,0,58,3,6,0,2,0,0,0,0,77,91,4558,7,705,0,0,0,1,0,791,0,0,0,0,0,10,53,0,0,0,0,0,0,0,0,0,0,1,12,0,0,80,118,21,9,0,79,56,4,40,1,94,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,3,707,0,38,0,0,20,0,0,0,0,0,70,0,0,0,0,0,0,3,0,0,0,0,0,0,6,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,189,0,0,0,483,0,24,0,5,0,0,0,0,0,0,3,0,0,40,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,1,3,0,339,0,0,822,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"CRC746",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,1,0,3,1,619,0,2,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,2,15,3,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,2,0,0,0,0,0,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,24,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC747",0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,1,0,0,0,49,0,0,0,0,0,0,0,0,16,6,304,0,7,0,3,1,0,0,126,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,52,8,0,0,0,4,2,1,3,0,4,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,351,0,2,0,0,11,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,0,0,1,27,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,136,97,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC748",0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,2,14,1146,0,113,0,0,0,0,0,150,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,132,0,3,0,0,9,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,10,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,45,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC749",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,5,780,0,55,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,13,0,0,6,1,1,14,0,1,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,1,0,0,0,0,73,0,3,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,2,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,88,0,92,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,0,0,47,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC750",0,0,0,0,0,11,0,0,0,0,0,0,0,150,0,0,0,0,2,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,33,14,962,2,73,0,0,0,0,0,190,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,147,59,0,1,0,4,3,3,2,0,19,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,55,0,36,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,7,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,23,0,0,0,94,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,85,0,0,185,149,68,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
