otu,mda_median,iqr25,iqr75,phylum,family,genus,study
Otu1209,0.056504763348107,0.04554226358922482,0.07033513567186167,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,dejea
Otu0102,0.05630859114188634,0.045268052519263996,0.06286043939290843,Bacteroidetes,Bacteroidales,Bacteroidales,dejea
Otu0158,0.05440804585851025,0.040785190967032404,0.06759092107078546,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0133,0.054170569370953,0.04114130599736334,0.06535629125346618,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0042,0.05356086950022203,0.04414801612533978,0.06754553202327801,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0012,0.053104395156898854,0.04390430834215664,0.0633465488402879,Bacteroidetes,Prevotellaceae,Prevotellaceae,dejea
Otu0050,0.05302009457466451,0.04244832390635493,0.06443453724862057,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,dejea
Otu0073,0.05284678371537975,0.04261469623371797,0.06596312019201539,Bacteria,Bacteria,Bacteria,dejea
Otu0041,0.0527736809850385,0.04259177181177955,0.06410298055917252,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0429,0.05239098336304219,0.03828817310047456,0.060984532113987626,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0043,0.052243174687369734,0.04143975640372699,0.060290277784501425,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0144,0.05107818462740053,0.039482933973491244,0.059466622297775204,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0385,0.0507107202395128,0.04197029408443967,0.06008999987856327,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,dejea
Otu0028,0.05039745948813454,0.03721815478553094,0.061211888846821216,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0207,0.048796176856003216,0.038324699912903236,0.06484621146621586,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0433,0.0473830234093392,0.03695505190114323,0.055494957083157034,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0347,0.04704811523372904,0.038800453102968584,0.058296044336640304,Bacteroidetes,Bacteroidales,Bacteroidales,dejea
Otu2479,0.046812700648314456,0.03592530831591944,0.0576257605498553,Bacteroidetes,Bacteroidetes,Bacteroidetes,dejea
Otu0139,0.04680199012373934,0.03782073522546163,0.058352641708884136,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0051,0.046502360326068096,0.03703759101396501,0.057597374666956705,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0626,0.04537118953196487,0.03505348273904944,0.0578267938670937,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,dejea
Otu0156,0.04508808945201461,0.033830944117876405,0.05426078186164503,Firmicutes,Bacillales_Incertae_Sedis_XI,Bacillales_Incertae_Sedis_XI,dejea
Otu0095,0.04501633585712533,0.034844853757353744,0.054032470874498736,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0094,0.04466230004721053,0.03417018338129018,0.053943848827769945,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0065,0.04401429520659565,0.037300753287558386,0.05571612656349498,Firmicutes,Firmicutes,Firmicutes,dejea
Otu0120,0.04390978009815673,0.03290234620452012,0.05506292634953626,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0677,0.04364364721367683,0.03700796763510789,0.053793313106928656,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0190,0.042834618219757536,0.031406413471625816,0.053416779784542935,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0249,0.04227227018617852,0.034981527206584415,0.054203545211164,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,dejea
Otu0034,0.042031729363052564,0.034438710882677095,0.052193511270291454,Firmicutes,Bacillales_Incertae_Sedis_XI,Bacillales_Incertae_Sedis_XI,dejea
Otu0213,0.04152065081461366,0.03021529853090628,0.05244877615485873,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0152,0.041480886963875925,0.030683265818289042,0.049789321918191895,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0077,0.04107889922666137,0.032064324357385335,0.05480465812922066,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0241,0.03964787882620364,0.0327848668807748,0.05249939471003713,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0035,0.039412061519491864,0.03154950548710947,0.04726384014891048,Bacteroidetes,Prevotellaceae,Prevotellaceae,dejea
Otu0366,0.03859106895407878,0.031777535862829984,0.0473250816257597,Bacteroidetes,Bacteroidales,Bacteroidales,dejea
Otu0138,0.03820345675809063,0.02772985524537382,0.04527679921202772,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0061,0.03806586383210424,0.02915060779004277,0.04696370815996943,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0497,0.037437393705141715,0.0295656015037594,0.0475217359441683,Bacteroidetes,Bacteroidales,Bacteroidales,dejea
Otu0118,0.0360460082576821,0.027024227135953142,0.04342469586656893,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0093,0.03594341019026441,0.029303549314462624,0.04522926923549821,Firmicutes,Firmicutes,Firmicutes,dejea
Otu0583,0.03583043553827307,0.027008686952881996,0.044575737985074707,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0111,0.035745139912659096,0.02743829851685384,0.042651932122670114,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0464,0.03528290481747205,0.02565871872907308,0.04294418033787901,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,dejea
Otu0054,0.03525299820951995,0.02522096067675015,0.04514787320615998,Firmicutes,Selenomonadales,Selenomonadales,dejea
Otu0140,0.035024121466768525,0.025933280672715657,0.045394882955022274,Bacteroidetes,Bacteroidales,Bacteroidales,dejea
Otu0363,0.03422960263887711,0.02672240784241558,0.042176733993485906,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0088,0.034169579732273234,0.02589832499371973,0.042614071564083006,Bacteroidetes,Prevotellaceae,Prevotellaceae,dejea
Otu0055,0.03390400635394578,0.02514162793167706,0.04321863206079452,Bacteroidetes,Prevotellaceae,Prevotellaceae,dejea
Otu1128,0.033194871923368355,0.026103602318733894,0.03984609535500469,Proteobacteria,Moraxellaceae,Moraxellaceae,dejea
Otu0092,0.03291952401220472,0.028370081103443603,0.04378250345715516,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,dejea
Otu0159,0.03250752573879509,0.022397605539604803,0.03887277257915801,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0090,0.03224717577108882,0.021654731245445008,0.039503372759066645,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0107,0.03195623104180784,0.025114986484104127,0.04050627803606333,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0198,0.031902955429503416,0.02305099097668757,0.039684994753343444,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0236,0.031610415173062234,0.025894266703443573,0.03888495185566293,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0132,0.031415554474765,0.02393259474014118,0.038962582612531126,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0266,0.03135463851556529,0.023416032800786805,0.03969029123050861,Proteobacteria,Sutterellaceae,Sutterellaceae,dejea
Otu0059,0.031333523240044986,0.020761472507316497,0.03762150649488111,Bacteroidetes,Prevotellaceae,Prevotellaceae,dejea
Otu0098,0.030470844188864785,0.02414275580389459,0.040427298514179325,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,dejea
Otu0123,0.030332703021093112,0.02410320115844581,0.03690257600679932,Proteobacteria,Enterobacteriaceae,Enterobacteriaceae,dejea
Otu0025,0.03020749252168689,0.02331301607879714,0.0401579794823788,Bacteroidetes,Prevotellaceae,Prevotellaceae,dejea
Otu0767,0.029997361289119943,0.020910766864714235,0.038745008423509905,Bacteroidetes,Bacteroidetes,Bacteroidetes,dejea
Otu0161,0.02947278632100614,0.02255804392695293,0.03577745211967853,Bacteroidetes,Bacteroidales,Bacteroidales,dejea
Otu0315,0.028263997178618928,0.019055260325554102,0.033736952895446634,Proteobacteria,Xanthomonadaceae,Xanthomonadaceae,dejea
Otu0177,0.028182603336150254,0.02126238206238206,0.03746880052408219,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,dejea
Otu0045,0.0280287200381318,0.018098653252006658,0.036163739640319596,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0122,0.027643366867051072,0.020766944897208057,0.03550894405302299,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0048,0.027497116301460754,0.02081972869415324,0.034136729505631444,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,dejea
Otu0113,0.026807609882377688,0.021873772710104995,0.03443549325631369,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0097,0.026633814877932524,0.0192604700124437,0.03364644856160874,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,dejea
Otu0078,0.026379638739313666,0.016754242468058258,0.0323843943169273,Bacteroidetes,Prevotellaceae,Prevotellaceae,dejea
Otu0320,0.025721013532391243,0.017015271585662958,0.03209668957876152,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0214,0.02535822815292124,0.017033839349056744,0.03370611385817335,Firmicutes,Firmicutes,Firmicutes,dejea
Otu0517,0.025329836105923063,0.014714834434571276,0.031781979681264574,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0527,0.02494907759079586,0.019912416994769942,0.03136960814103262,Bacteria,Bacteria,Bacteria,dejea
Otu0121,0.024297812739002674,0.018436853725984158,0.03114792366011069,Firmicutes,Enterococcaceae,Enterococcaceae,dejea
Otu0215,0.023402943161070097,0.016167365868005254,0.03075269512143082,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0194,0.022812061921043618,0.017647549397626798,0.030116746093603673,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0473,0.022610260982343363,0.016672568723845812,0.02914759243799828,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0112,0.022393783177606708,0.016057570100738765,0.031042149770033743,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0105,0.022217677523714674,0.015472951800297344,0.02879709476539972,Bacteroidetes,Prevotellaceae,Prevotellaceae,dejea
Otu0069,0.02174532363061775,0.01562343690507306,0.03233783181715609,Firmicutes,Veillonellaceae,Veillonellaceae,dejea
Otu0150,0.021530874917323296,0.014881547619047617,0.03028442436588553,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu1100,0.021407736707736706,0.01636687896726596,0.02751181530028279,Bacteroidetes,Bacteroidales,Bacteroidales,dejea
Otu0367,0.02110523088023088,0.0165357362408833,0.0277462328521152,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0247,0.021040450983485042,0.014323318348318344,0.03022755970267748,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0089,0.02103519554285472,0.015639817848055834,0.028947258623729218,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0091,0.020854112554112552,0.0146487818553995,0.0277993806846748,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0242,0.020669139605029363,0.014392038873018816,0.028398254501029098,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0033,0.02063682518891497,0.013047016510059987,0.028172184397727874,Firmicutes,Clostridiales,Clostridiales,dejea
Otu0074,0.020444496190084427,0.01437295939354763,0.02692497714703597,Bacteroidetes,Prevotellaceae,Prevotellaceae,dejea
Otu0075,0.019748908779932475,0.015596663864694557,0.02745738428238428,Bacteroidetes,Rikenellaceae,Rikenellaceae,dejea
Otu0114,0.01940667304980806,0.014316607910493362,0.024361171674267313,Bacteroidetes,Prevotellaceae,Prevotellaceae,dejea
Otu0274,0.019124005101179016,0.014368335431338527,0.023383651338603213,Bacteroidetes,Bacteroidetes,Bacteroidetes,dejea
Otu0401,0.019119897431803472,0.01467586915783847,0.026159697836077567,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0323,0.018973239917976753,0.011799191005073355,0.024974443869123505,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0357,0.018818515491627618,0.013668428630193333,0.024225374014455653,Proteobacteria,Caulobacteraceae,Caulobacteraceae,dejea
Otu0141,0.01868205994212186,0.014882805429864254,0.026226363910688853,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0223,0.01861189263915068,0.012875571796624428,0.02560633531900863,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0199,0.01797577272228975,0.012496320836026717,0.025113415750915753,Proteobacteria,Caulobacteraceae,Caulobacteraceae,dejea
Otu0598,0.017896290665855883,0.01269859837874544,0.02563299932165022,Proteobacteria,Moraxellaceae,Moraxellaceae,dejea
Otu0224,0.017739891268152133,0.011814285714285715,0.026431979915285196,Firmicutes,Leuconostocaceae,Leuconostocaceae,dejea
Otu0157,0.017647855214960484,0.011015889665889664,0.023677742948485986,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,dejea
Otu1307,0.01744020979020979,0.013155770223068982,0.02346263271042683,Bacteroidetes,Bacteroidales,Bacteroidales,dejea
Otu0552,0.0167273571345721,0.011939500716674626,0.02639736393637322,Proteobacteria,Alcaligenaceae,Alcaligenaceae,dejea
Otu0130,0.01661775853743481,0.012607504668534079,0.023529464532715302,Bacteria,Bacteria,Bacteria,dejea
Otu0135,0.01651832532344041,0.010275446775446772,0.022577184270837523,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0079,0.016220344821717823,0.010974389388262387,0.02337521308054354,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0099,0.01610468610112909,0.01038843890028101,0.02282038318466505,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu1145,0.015915431300725418,0.012032863215216153,0.023235091069920794,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0160,0.015872951231774762,0.011181304806304807,0.020710955710955714,Firmicutes,Firmicutes,Firmicutes,dejea
Otu0417,0.01586923795159089,0.010326324110186335,0.020054743867243863,Bacteroidetes,Prevotellaceae,Prevotellaceae,dejea
Otu0183,0.015736777225332208,0.010082709910227073,0.023041176236380835,Proteobacteria,Sphingomonadales,Sphingomonadales,dejea
Otu0200,0.015718036538624774,0.011574211804707161,0.020617647301248727,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0291,0.015493052586874096,0.010329492291334395,0.020008901281037505,Bacteria,Bacteria,Bacteria,dejea
Otu0404,0.015244404322887295,0.010859007646120649,0.02062520200387847,Bacteria,Bacteria,Bacteria,dejea
Otu0322,0.015106890211238035,0.01022142857142857,0.022030050384584977,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0067,0.014778969868766608,0.011564555619818779,0.020738979179948686,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0220,0.014680847953216378,0.010359000158767959,0.019576510022485255,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0521,0.014594729453552984,0.009627384095690729,0.019312640056022408,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,dejea
Otu0212,0.014567193917193917,0.011009307359307358,0.02147060603655031,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu1566,0.014485072443895974,0.010006590339485078,0.019876810166546334,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0237,0.014460247723291202,0.009466894348192303,0.021259057971014492,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0272,0.014427829629875665,0.009040757281933754,0.022590005174750766,Proteobacteria,Moraxellaceae,Moraxellaceae,dejea
Otu0228,0.014341378066378065,0.0100375,0.01949823938139155,Bacteroidetes,Rikenellaceae,Rikenellaceae,dejea
Otu0682,0.014189380156643581,0.010395493395493394,0.019614402333132983,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,dejea
Otu0655,0.013768588437706085,0.008199741681569653,0.018289254385964914,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0304,0.013766038201564515,0.009267308590102708,0.01843109243697479,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0127,0.013602412080672949,0.008897713032581453,0.018226578976578978,Firmicutes,Firmicutes,Firmicutes,dejea
Otu0211,0.013576068376068375,0.008724025974025974,0.019186941489882665,Bacteroidetes,Rikenellaceae,Rikenellaceae,dejea
Otu0084,0.013237730398256714,0.00882569024113142,0.01827108536010138,Bacteria,Bacteria,Bacteria,dejea
Otu0096,0.013155109624674841,0.008738582740788623,0.019478322258237122,Firmicutes,Veillonellaceae,Veillonellaceae,dejea
Otu0083,0.013029184401246587,0.008371915584415584,0.01710022671275868,Firmicutes,Streptococcaceae,Streptococcaceae,dejea
Otu0081,0.01223710635769459,0.006565420737673058,0.01622056607916246,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0219,0.012026054635901187,0.007642830634278002,0.017250939049508848,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0318,0.011855627705627706,0.007356714681573345,0.018090349682996745,Proteobacteria,Burkholderiales,Burkholderiales,dejea
Otu0316,0.011824189876619547,0.007609218559218561,0.016982591063981565,Bacteroidetes,Rikenellaceae,Rikenellaceae,dejea
Otu0447,0.011638156872367397,0.00841638655462185,0.016535852819948932,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0667,0.011538960282923135,0.006202913752913756,0.015863620448179273,Bacteria,Bacteria,Bacteria,dejea
Otu0166,0.011267977915804004,0.007130558012678754,0.015134120046620047,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0119,0.011264964447317387,0.007942443667443668,0.015721932351535926,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0057,0.011085338345864665,0.007818188854489164,0.016740700402968205,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,dejea
Otu1028,0.010576319586845902,0.007286492918845857,0.015733546110751992,Bacteroidetes,Bacteroidetes,Bacteroidetes,dejea
Otu0169,0.010079230915507673,0.0061684065934065925,0.014909005300684865,Bacteroidetes,Bacteroidetes,Bacteroidetes,dejea
Otu1130,0.009166250467798457,0.0051959064327485385,0.013488914665523231,Bacteroidetes,Bacteroidetes,Bacteroidetes,dejea
Otu0110,0.009092551892551894,0.0051927660059238965,0.012471028532870637,Bacteroidetes,Prevotellaceae,Prevotellaceae,dejea
Otu0173,0.00901398060368312,0.005512899896800826,0.014085790588765416,Firmicutes,Firmicutes,Firmicutes,dejea
Otu0267,0.008972199730094468,0.0046282828282828295,0.013091597103521656,Bacteroidetes,Prevotellaceae,Prevotellaceae,dejea
Otu1720,0.0089097954676902,0.00525177045177045,0.014362878787878789,Firmicutes,Streptococcaceae,Streptococcaceae,dejea
Otu1506,0.008453091060985797,0.0050610066833751055,0.012641004991740283,Firmicutes,Firmicutes,Firmicutes,dejea
Otu0326,0.008325541125541125,0.00545861344537815,0.012403296703296702,Bacteria,Bacteria,Bacteria,dejea
Otu0504,0.007690248640248636,0.0049721056721056724,0.011207991763138822,Firmicutes,Firmicutes,Firmicutes,dejea
Otu0126,0.007615384615384613,0.004872875816993465,0.012477433966999185,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0899,0.007579533509968289,0.0032395445134575564,0.009947619047619047,Firmicutes,Clostridiales,Clostridiales,dejea
Otu0637,0.006739142728616414,0.0036000000000000008,0.010448836032388666,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0736,0.006337038675119169,0.0039982683982683976,0.009338635822381949,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0754,0.006163408521303259,0.0033000000000000004,0.009791569541569541,Bacteroidetes,Rikenellaceae,Rikenellaceae,dejea
Otu0509,0.0060178571428571425,0.0032079365079365073,0.009438137958532695,Firmicutes,Veillonellaceae,Veillonellaceae,dejea
Otu0268,0.005879736205823162,0.0029302447552447537,0.009092124542124541,Firmicutes,Firmicutes,Firmicutes,dejea
Otu0175,0.005762318840579711,0.002673809523809523,0.008734868421052632,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu3707,0.00564404761904762,0.002813888888888888,0.009398321080364423,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0535,0.005445685515035358,0.0026666666666666666,0.009049808524808522,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,dejea
Otu0171,0.005333333333333333,0.0028630634071810544,0.007948040701128933,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0675,0.004612208216619982,0.0024766233766233756,0.008310611468667732,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu1132,0.004334271284271284,0.002183333333333335,0.007985921676362855,Firmicutes,Lachnospiraceae,Lachnospiraceae,dejea
Otu0328,0.004066985645933012,0.002,0.007145586113233172,Firmicutes,Ruminococcaceae,Ruminococcaceae,dejea
Otu0074,0.10910780330780329,0.09511429542679542,0.12365245310245311,Deinococcus-Thermus,Thermaceae,Thermaceae,geng
Otu0239,0.05545150405150405,0.044980114330114326,0.0667102133977134,Actinobacteria,Microbacteriaceae,Microbacteriaceae,geng
Otu0071,0.0522916305916306,0.04231478243978244,0.062118455155955155,Deinococcus-Thermus,Deinococcaceae,Deinococcaceae,geng
Otu0325,0.047831851481851484,0.03825087967587968,0.0607261446886447,Proteobacteria,Caulobacteraceae,Caulobacteraceae,geng
Otu0040,0.035838475413475415,0.026172473359973355,0.043501676101676094,Actinobacteria,Microbacteriaceae,Microbacteriaceae,geng
Otu0496,0.03258851703851704,0.02198167110667111,0.0431385989010989,Firmicutes,Lachnospiraceae,Lachnospiraceae,geng
Otu0264,0.029637012987012983,0.01891853563103563,0.03583928155178155,Proteobacteria,Rhizobiales,Rhizobiales,geng
Otu0173,0.029631679431679436,0.023805623543123544,0.0399685828060828,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,geng
Otu0062,0.028760800310800312,0.02003176129426129,0.036953558941058944,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,geng
Otu0240,0.028321450771450776,0.020879112554112546,0.036099890387390386,Actinobacteria,Microbacteriaceae,Microbacteriaceae,geng
Otu0214,0.025365159840159843,0.017788856976356977,0.03267429514929515,Firmicutes,Streptococcaceae,Streptococcaceae,geng
Otu0154,0.025175810300810293,0.017934024309024313,0.036054709179709175,Bacteroidetes,Rikenellaceae,Rikenellaceae,geng
Otu0687,0.024083952158952156,0.015782690920190915,0.03125716366966367,Proteobacteria,Moraxellaceae,Moraxellaceae,geng
Otu0476,0.023247843822843825,0.01749935481185481,0.03318605006105006,Firmicutes,Ruminococcaceae,Ruminococcaceae,geng
Otu0197,0.02309469696969697,0.01748477910977911,0.0331800074925075,Firmicutes,Veillonellaceae,Veillonellaceae,geng
Otu0297,0.023066625041625037,0.01805540015540015,0.02971574675324675,Proteobacteria,Comamonadaceae,Comamonadaceae,geng
Otu0424,0.02241106948606949,0.017120626595626597,0.02975676823176824,Proteobacteria,Bradyrhizobiaceae,Bradyrhizobiaceae,geng
Otu0454,0.02238309745809746,0.012750367687867688,0.031766905316905306,Proteobacteria,Methylobacteriaceae,Methylobacteriaceae,geng
Otu0603,0.022295729270729273,0.014654972804972804,0.02901084054834055,Proteobacteria,Sutterellaceae,Sutterellaceae,geng
Otu0485,0.022278060828060824,0.015084484959484966,0.027482543845043846,Bacteroidetes,Prevotellaceae,Prevotellaceae,geng
Otu0232,0.021835714285714285,0.015217782217782215,0.029012982850482854,Proteobacteria,Burkholderiales_incertae_sedis,Burkholderiales_incertae_sedis,geng
Otu0073,0.02168864468864469,0.014601776001776002,0.027951572039072045,Candidatus_Saccharibacteria,Candidatus_Saccharibacteria,Candidatus_Saccharibacteria,geng
Otu0313,0.021238344988344992,0.013619426406926406,0.026349775224775232,Actinobacteria,Micrococcaceae,Micrococcaceae,geng
Otu0442,0.021080738705738705,0.017002579365079363,0.029488186813186813,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,geng
Otu0506,0.02082365412365412,0.013285858585858581,0.028053925241425245,Actinobacteria,Micrococcaceae,Micrococcaceae,geng
Otu0484,0.020639568764568766,0.012640047452547452,0.025945596070596075,Actinobacteria,Microbacteriaceae,Microbacteriaceae,geng
Otu0522,0.02047637362637363,0.014757371794871795,0.026638383838383843,Firmicutes,Lachnospiraceae,Lachnospiraceae,geng
Otu0218,0.020457900432900432,0.015721794871794873,0.02711922383172383,Firmicutes,Lachnospiraceae,Lachnospiraceae,geng
Otu0338,0.020452269952269952,0.013548214285714288,0.029705312742812743,Bacteroidetes,Chitinophagaceae,Chitinophagaceae,geng
Otu0528,0.02037128427128427,0.015203484015984018,0.02620386696636697,Firmicutes,Clostridiaceae_,Clostridiaceae_,geng
Otu0086,0.019936346986346984,0.013942821067821066,0.0276397755022755,Firmicutes,Lactobacillaceae,Lactobacillaceae,geng
Otu0157,0.019785930735930733,0.013633116883116886,0.024937558275058277,Firmicutes,Ruminococcaceae,Ruminococcaceae,geng
Otu0204,0.019710642135642137,0.013861276223776224,0.026246338383838386,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,geng
Otu0416,0.019685897435897437,0.013420010545010547,0.027267521367521363,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,geng
Otu0217,0.019653421578421575,0.013764735264735262,0.02740562354312355,Firmicutes,Lachnospiraceae,Lachnospiraceae,geng
Otu0179,0.01963122988122988,0.013350864413364416,0.02600791847041847,Actinobacteria,Corynebacteriaceae,Corynebacteriaceae,geng
Otu0334,0.019555577755577758,0.015572614885114883,0.027411967199467206,Actinobacteria,Micrococcaceae,Micrococcaceae,geng
Otu0248,0.01948952713952714,0.014459078421578422,0.0271067057942058,Firmicutes,Lachnospiraceae,Lachnospiraceae,geng
Otu0406,0.01936038961038961,0.013636188811188811,0.028324897324897323,Proteobacteria,Sphingomonadaceae,Sphingomonadaceae,geng
Otu0237,0.019328527028527026,0.01278229686979687,0.024555742868242872,Proteobacteria,Comamonadaceae,Comamonadaceae,geng
Otu0317,0.019023476523476527,0.012249970862470861,0.026827505827505833,Actinobacteria,Corynebacteriaceae,Corynebacteriaceae,geng
Otu0381,0.018984093684093685,0.013105806693306694,0.02589102702852703,Firmicutes,Lachnospiraceae,Lachnospiraceae,geng
Otu0749,0.01859605672105672,0.012899870962370961,0.0243851356976357,Firmicutes,Streptococcaceae,Streptococcaceae,geng
Otu0462,0.01831706904206904,0.012335164835164836,0.026879412254412254,Firmicutes,Ruminococcaceae,Ruminococcaceae,geng
Otu0510,0.018268517593517587,0.011599587912087912,0.0240978021978022,Firmicutes,Lactobacillaceae,Lactobacillaceae,geng
Otu0236,0.01820203407703408,0.013030111555111553,0.02408642607392607,Bacteroidetes,Chitinophagaceae,Chitinophagaceae,geng
Otu0233,0.018112323787323782,0.012948451548451548,0.023950445387945392,Firmicutes,Lactobacillaceae,Lactobacillaceae,geng
Otu0613,0.017958652458652455,0.013169434731934729,0.024305333555333555,Bacteria,Bacteria,Bacteria,geng
Otu0189,0.01762223887223887,0.012407692307692309,0.02441868686868687,Firmicutes,Lachnospiraceae,Lachnospiraceae,geng
Otu0131,0.01696773226773227,0.012286047286047284,0.022700091575091577,Actinobacteria,Propionibacteriaceae,Propionibacteriaceae,geng
Otu0540,0.016852231102231104,0.010692189754689758,0.022932384282384283,Bacteroidetes,Bacteroidales,Bacteroidales,geng
