"Group","Abiotrophia","Acetivibrio","Acidaminococcaceae_unclassified","Acidaminococcus","Acinetobacter","Actinobacteria_unclassified","Actinomyces","Actinomycetales_unclassified","Aggregatibacter","Akkermansia","Alistipes","Alkalibaculum","Allisonella","Allobaculum","Alloprevotella","Alloscardovia","Alphaproteobacteria_unclassified","Anaerobacter","Anaerococcus","Anaerofustis","Anaeroglobus","Anaeroplasma","Anaerostipes","Anaerotruncus","Arcobacter","Asaccharobacter","Atopobium","Bacillales_unclassified","Bacilli_unclassified","Bacteria_unclassified","Bacteroidales_unclassified","Bacteroides","Bacteroidetes_unclassified","Barnesiella","Betaproteobacteria_unclassified","Bifidobacteriaceae_unclassified","Bifidobacterium","Bilophila","Blautia","Brochothrix","Burkholderiales_incertae_sedis_unclassified","Burkholderiales_unclassified","Butyricicoccus","Butyricimonas","Campylobacter","Campylobacterales_unclassified","Candidatus_Saccharibacteria_unclassified","Capnocytophaga","Cardiobacterium","Carnobacterium","Catenibacterium","Cellulosilyticum","Cloacibacillus","Clostridia_unclassified","Clostridiaceae_1_unclassified","Clostridiales_Incertae_Sedis_XI_unclassified","Clostridiales_Incertae_Sedis_XIII_unclassified","Clostridiales_unclassified","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XIX","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Comamonadaceae_unclassified","Coprobacillus","Coprococcus","Coriobacteriaceae_unclassified","Corynebacteriaceae_unclassified","Corynebacterium","Delftia","Deltaproteobacteria_unclassified","Desulfovibrio","Desulfovibrionaceae_unclassified","Desulfovibrionales_unclassified","Dialister","Dorea","Dysgonomonas","Eggerthella","Eikenella","Enterobacteriaceae_unclassified","Enterococcaceae_unclassified","Enterococcus","Enterorhabdus","Erysipelothrix","Erysipelotrichaceae_unclassified","Escherichia/Shigella","Ethanoligenens","Eubacteriaceae_unclassified","Eubacterium","Faecalibacterium","Filifactor","Finegoldia","Firmicutes_unclassified","Flavobacteriaceae_unclassified","Flavonifractor","Fructobacillus","Fusobacteriaceae_unclassified","Fusobacterium","Gammaproteobacteria_unclassified","Gemella","Gemmiger","Geobacillus","Gordonibacter","Granulicatella","Haemophilus","Hallella","Helcococcus","Holdemania","Howardella","Kingella","Klebsiella","Lachnospira","Lachnospiraceae_unclassified","Lactobacillaceae_unclassified","Lactobacillales_unclassified","Lactobacillus","Lactococcus","Lactonifactor","Leptotrichia","Leuconostoc","Marvinbryantia","Megamonas","Megasphaera","Methylobacterium","Mitsuokella","Mogibacterium","Moraxellaceae_unclassified","Morganella","Murdochiella","Negativicoccus","Neisseria","Neisseriaceae_unclassified","Novosphingobium","Odoribacter","Olsenella","Oscillibacter","Oxalobacter","Pantoea","Parabacteroides","Paraeggerthella","Paraprevotella","Parascardovia","Parasutterella","Parvimonas","Pasteurellaceae_unclassified","Pediococcus","Pelomonas","Peptococcaceae_1_unclassified","Peptococcus","Peptoniphilus","Peptostreptococcaceae_unclassified","Peptostreptococcus","Phascolarctobacterium","Planococcaceae_unclassified","Porphyromonadaceae_unclassified","Porphyromonas","Prevotella","Prevotellaceae_unclassified","Propionibacteriaceae_unclassified","Propionibacterium","Proteobacteria_unclassified","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pseudoramibacter","Pyramidobacter","Rhizobiales_unclassified","Rikenella","Rikenellaceae_unclassified","Roseburia","Rothia","Ruminococcaceae_unclassified","Ruminococcus","Ruminococcus2","Salmonella","Sarcina","Selenomonadales_unclassified","Selenomonas","Serratia","Shuttleworthia","Slackia","Soonwooa","Sphingomonadaceae_unclassified","SR1_unclassified","Staphylococcus","Stenotrophomonas","Streptococcaceae_unclassified","Streptococcus","Subdoligranulum","Sutterella","Synergistaceae_unclassified","Turicibacter","Veillonella","Veillonellaceae_unclassified","Weissella","Xanthomonadaceae_unclassified"
"SRR1978836",0,0,0,278,1,0,12,4,0,6,14,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,475,0,0,0,0,13,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,27,0,52,3,0,1,10,0,0,0,0,3,0,0,1,154,0,0,0,0,0,1,0,0,32,10,0,0,0,5,0,0,9,0,23,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,573,0,1,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,16,0,88,0,0,34,0,0,0,0,0,0,0,0,0,0,472,0,4,0,0,19,0,2,0
"SRR1978837",0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,21,506,0,0,1,0,47,13,485,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,4,0,1,22,0,0,2,0,2,0,0,141,0,0,0,8,0,0,0,0,10,0,0,0,22,0,3,0,0,0,4,0,0,2,34,0,0,0,857,0,0,7,0,9,0,2,22,0,0,0,0,0,1,0,0,0,0,0,0,0,128,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,43,35,267,0,0,0,0,0,0,15,0,0,0,0,0,0,31,0,1,0,0,0,0,0,0
"SRR1978838",0,0,0,0,0,2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,399,0,4,0,6,619,0,449,0,0,0,7,2,0,0,0,0,0,0,0,0,0,3,44,1,0,67,0,1,295,0,0,0,0,227,0,0,0,8,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,1,1,0,0,0,192,0,0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,62,0,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1521,93,116,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,22,3,0,0,0
"SRR1978839",0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,3563,1,0,0,0,6,0,361,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,37,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,57,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,2,16,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0
"SRR1978840",0,0,0,0,0,2,3,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,62,0,1793,0,32,0,1,737,2,1460,0,0,2,35,0,0,0,0,0,0,0,0,0,0,1,314,0,0,182,3,0,1012,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,31,261,0,14,0,9,3,23,0,0,0,13,0,0,0,836,0,0,29,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,61,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,78,0,0,0,0,0,0,0,0,0,0,0,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,603,267,208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,5,0,0,0
"SRR1978841",0,0,0,0,1,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,36,0,0,0,0,125,0,922,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,7,0,0,45,0,0,74,0,2,0,0,167,0,0,0,5,0,0,0,0,0,0,0,0,171,0,1,0,1,0,0,0,0,0,0,0,0,0,776,0,0,11,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,96,1047,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51,2,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"SRR1978842",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,52,0,0,0,0,33,0,528,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,132,0,0,89,0,88,553,0,0,0,0,111,0,0,0,68,0,0,0,0,0,0,0,0,107,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1329,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,323,59,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"SRR1978844",0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,69,2,254,0,0,0,0,0,1,874,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,54,2,0,26,0,0,10,0,13,0,0,0,14,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,4,4,0,0,0,451,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,79,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"SRR1978845",0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,211,2,0,0,0,1,0,3415,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,2,0,9,0,6,32,0,2,0,0,0,72,0,0,0,0,0,0,0,1,178,0,0,0,1,0,0,0,0,4,0,0,0,0,400,0,0,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1149,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,4,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,132,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
"SRR1978846",0,0,0,0,0,2,3,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,123,10,561,20,1,0,0,0,0,260,0,0,2,3,0,0,0,0,0,0,0,1,0,1,0,116,0,0,69,3,0,5,0,2,0,1,1,0,0,0,19,0,0,0,0,0,0,0,13,48,0,0,0,819,0,1,0,0,12,0,0,0,0,244,0,1,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,2,261,1849,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,62,0,11,0,1,0,0,0,0,4,0,0,0,0,0,0,99,0,224,22,0,0,0,0,0,5,0,0,0,0,0,3,1,353,75,19,0,11,7,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,31,1,2,0
"SRR1978847",0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,310,1,82,0,0,0,0,9,0,845,0,0,13,52,0,0,0,0,0,0,0,0,0,0,4,20,0,0,174,0,0,401,0,0,14,1,0,0,0,1,54,0,0,0,0,0,0,0,1,23,0,30,0,0,0,0,0,0,9,1,0,9,0,351,0,0,34,0,7,0,0,1,0,5,0,0,0,7,2,0,0,0,0,0,0,27,1346,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,3,0,0,12,0,1,0,0,0,0,0,0,0,0,0,5,0,33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,222,3,302,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,7,2,0,0,0
"SRR1978848",0,0,0,0,0,1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,14,0,0,0,0,68,0,2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,63,0,0,89,0,7,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,353,0,15,0,0,0,0,0,0,0,21,0,0,0,1,0,1,51,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1627,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,131,3,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0
"SRR1978849",0,0,0,0,0,10,3,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,718,0,18,0,4,2396,1,266,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,67,2,0,74,0,39,0,2,3,0,0,0,7,0,0,0,0,0,0,0,0,382,0,3,0,0,0,0,0,0,2,2,0,0,0,1543,0,0,261,0,2,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,13,611,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39,0,0,72,0,89,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0,19,0,0,0
"SRR1978852",0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,52,0,3,0,1,428,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1,1,0,1,0,0,104,0,0,0,5,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,7,0,0,0,1458,0,0,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,813,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,54,304,0,0,8,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,1,4,0,0
"SRR1978853",0,0,0,1,0,0,14,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,251,0,0,0,0,29,0,1774,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,106,0,0,39,0,1,0,0,166,0,2,0,26,0,0,0,0,0,0,2,0,264,0,0,0,7,0,0,0,0,19,0,0,0,0,354,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1767,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,5,0,506,78,254,0,0,0,0,0,0,7,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0
"SRR1978854",0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,65,0,0,0,0,7,0,1831,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,21,0,0,144,1,0,35,0,0,4,0,42,0,0,3,28,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,1,0,3,0,0,0,0,224,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1786,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,184,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0
"SRR1978855",0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2,480,0,22,1,0,21,0,716,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,9,0,0,95,5,0,1,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,12,66,0,0,0,0,0,0,0,0,1,11,0,0,0,354,0,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,167,2616,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,47,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,329,40,81,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0
"SRR1978856",0,0,0,0,1,0,4,0,0,2,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58,2,763,1,0,0,0,8,1,3246,0,0,0,45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,67,0,0,16,0,15,37,2,0,0,0,0,121,0,0,0,0,0,0,0,0,179,0,2,0,0,0,0,0,0,10,0,0,0,0,584,0,0,60,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,1304,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,58,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,189,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,0
"SRR1978857",0,0,0,4,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,80,0,0,0,1,79,3,186,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,14,0,0,0,0,13,0,0,0,6,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,9,0,0,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,92,0,0,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,2,0,0,0,0
"SRR1978858",0,0,0,0,1,16,7,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,299,5,87,15,8,0,0,0,0,558,0,0,0,7,1,0,0,0,0,0,0,0,0,3,14,7,0,0,419,3,3,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,86,0,0,0,0,0,0,0,0,43,4,0,0,0,31,0,0,286,0,0,0,0,0,0,13,0,0,17,1,7,0,0,0,0,0,0,0,1255,0,0,1,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,105,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,67,117,1,24,0,0,3,0,0,0,0,0,0,0,0,0,0,82,0,0,2,1,5,0,1,0
"SRR1978859",0,0,0,0,0,0,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,81,0,0,0,0,1,0,2193,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19,0,0,180,4,5,56,0,0,3,1,22,0,0,0,41,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,3,0,5,0,0,0,0,165,0,0,28,0,4,0,9,9,0,0,0,0,1,0,5,0,0,0,2,0,0,58,2585,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,184,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0
"SRR1978860",0,0,0,0,0,0,1,0,0,0,155,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,905,3,613,0,0,0,0,0,9,450,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,10,2,6,221,23,8,59,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,81,0,6,0,4,0,0,0,0,41,184,0,0,4,63,0,0,126,0,1,0,0,7,0,0,0,0,6,0,0,0,8,3,0,0,4,8,990,0,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,389,0,0,0,0,0,0,0,0,0,0,5,0,18,34,0,0,240,0,6,0,0,0,0,23,0,0,0,0,0,0,0,0,432,104,17,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,14,152,13,0,0,0,0
"SRR1978862",0,0,0,0,0,3,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,277,25,1230,2,14,0,0,4,0,633,0,0,0,8,1,0,0,0,0,0,0,0,0,0,5,10,0,0,66,3,5,134,0,1,0,3,4,0,0,0,7,0,0,0,1,6,0,0,11,31,0,0,0,0,0,0,0,0,6,2,0,0,0,187,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,19,887,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309,3,26,0,0,4,0,0,0,0,0,0,0,0,0,0,27,0,2,0,2,13,0,0,0
"SRR1978864",0,0,0,265,0,1,0,0,0,27,120,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,40,3786,2,0,0,0,179,0,405,0,0,0,10,1,0,0,0,0,0,0,0,0,0,3,7,0,0,22,2,27,267,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,84,0,1,0,31,0,0,0,0,7,53,0,0,0,1061,0,0,46,0,2,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,3,131,1938,1,0,59,0,0,0,0,1,0,35,0,0,0,0,0,0,0,0,0,0,6,0,24,0,0,139,0,0,0,3,0,0,3,0,0,0,0,5,0,72,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,1,1200,86,65,0,0,85,0,0,0,0,0,0,0,0,0,2,877,0,16,0,2,54,2,0,0
"SRR1978865",0,0,0,0,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,464,14,2,0,0,0,1,475,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,0,0,84,2,0,57,0,0,0,0,9,0,0,1,9,0,0,0,1,0,0,0,14,88,0,0,0,0,0,0,0,0,3,0,0,0,0,356,0,0,47,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,5,0,0,0,0,0,7,0,0,0,1,0,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,799,28,46,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0
"SRR1978866",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,0,6,0,0,0,0,2,0,3703,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,46,0,0,2,15,30,0,0,0,5,0,0,0,0,0,2,0,0,195,0,18,0,0,0,0,0,0,143,509,0,13,0,104,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"SRR1978867",0,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,4,7,0,0,1,168,0,265,0,0,0,3,0,0,0,0,0,0,0,37,0,0,0,17,0,0,60,1,0,39,0,0,0,0,11,0,0,0,8,0,0,0,0,0,0,0,76,49,0,0,0,0,0,0,0,0,29,93,0,0,0,426,0,0,18,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,4,649,0,0,0,0,0,0,0,0,0,40,0,87,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,2,0,0,0,0,0,8,0,0,0,0,0,3,0,1017,106,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,34,0,0,15,0,0,0,9,0,0,0,0,0,0,17,0,0,0,64,15,0,0,0
"SRR1978868",0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,40,136,6,3,0,0,17,0,184,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,81,0,0,85,0,0,124,0,0,0,0,0,0,0,0,18,0,0,0,8,0,0,0,0,61,0,0,0,0,0,0,0,0,4,24,0,0,0,198,0,0,53,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,17,405,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,18,0,7,0,0,0,0,0,0,0,3,0,1,4,0,0,8,229,78,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,4,87,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0
"SRR1978870",0,0,0,15,1,0,21,5,0,11,35,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,11,3,98,0,0,0,0,329,0,1315,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,0,0,89,45,0,52,0,2,10,165,0,0,0,1,13,0,0,0,1,0,0,4,39,32,0,22,0,0,0,0,0,0,3,8,0,1,0,38,0,0,210,0,2,0,0,0,0,12,0,0,3,12,0,0,0,1,0,0,0,0,1935,0,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,42,0,2,0,0,0,0,0,0,0,0,0,1,0,8,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,150,10,643,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,2,0,0,9,0,0,0
