"Abiotrophia","Acetivibrio","Acidaminococcaceae_unclassified","Acidaminococcus","Acinetobacter","Actinobacteria_unclassified","Actinomyces","Actinomycetales_unclassified","Aggregatibacter","Akkermansia","Alistipes","Alkalibaculum","Allisonella","Allobaculum","Alloprevotella","Alloscardovia","Alphaproteobacteria_unclassified","Anaerobacter","Anaerococcus","Anaerofustis","Anaeroglobus","Anaeroplasma","Anaerostipes","Anaerotruncus","Arcobacter","Asaccharobacter","Atopobium","Bacillales_unclassified","Bacilli_unclassified","Bacteria_unclassified","Bacteroidales_unclassified","Bacteroides","Bacteroidetes_unclassified","Barnesiella","Betaproteobacteria_unclassified","Bifidobacteriaceae_unclassified","Bifidobacterium","Bilophila","Blautia","Brochothrix","Burkholderiales_incertae_sedis_unclassified","Burkholderiales_unclassified","Butyricicoccus","Butyricimonas","Campylobacter","Campylobacterales_unclassified","Candidatus_Saccharibacteria_unclassified","Capnocytophaga","Cardiobacterium","Carnobacterium","Catenibacterium","Cellulosilyticum","Cloacibacillus","Clostridia_unclassified","Clostridiaceae_1_unclassified","Clostridiales_Incertae_Sedis_XI_unclassified","Clostridiales_Incertae_Sedis_XIII_unclassified","Clostridiales_unclassified","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XIX","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Comamonadaceae_unclassified","Coprobacillus","Coprococcus","Coriobacteriaceae_unclassified","Corynebacteriaceae_unclassified","Corynebacterium","Delftia","Deltaproteobacteria_unclassified","Desulfovibrio","Desulfovibrionaceae_unclassified","Desulfovibrionales_unclassified","Dialister","Dorea","Dysgonomonas","Eggerthella","Eikenella","Enterobacteriaceae_unclassified","Enterococcaceae_unclassified","Enterococcus","Enterorhabdus","Erysipelothrix","Erysipelotrichaceae_unclassified","Escherichia.Shigella","Ethanoligenens","Eubacteriaceae_unclassified","Eubacterium","Faecalibacterium","Filifactor","Finegoldia","Firmicutes_unclassified","Flavobacteriaceae_unclassified","Flavonifractor","Fructobacillus","Fusobacteriaceae_unclassified","Fusobacterium","Gammaproteobacteria_unclassified","Gemella","Gemmiger","Geobacillus","Gordonibacter","Granulicatella","Haemophilus","Hallella","Helcococcus","Holdemania","Howardella","Kingella","Klebsiella","Lachnospira","Lachnospiraceae_unclassified","Lactobacillaceae_unclassified","Lactobacillales_unclassified","Lactobacillus","Lactococcus","Lactonifactor","Leptotrichia","Leuconostoc","Marvinbryantia","Megamonas","Megasphaera","Methylobacterium","Mitsuokella","Mogibacterium","Moraxellaceae_unclassified","Morganella","Murdochiella","Negativicoccus","Neisseria","Neisseriaceae_unclassified","Novosphingobium","Odoribacter","Olsenella","Oscillibacter","Oxalobacter","Pantoea","Parabacteroides","Paraeggerthella","Paraprevotella","Parascardovia","Parasutterella","Parvimonas","Pasteurellaceae_unclassified","Pediococcus","Pelomonas","Peptococcaceae_1_unclassified","Peptococcus","Peptoniphilus","Peptostreptococcaceae_unclassified","Peptostreptococcus","Phascolarctobacterium","Planococcaceae_unclassified","Porphyromonadaceae_unclassified","Porphyromonas","Prevotella","Prevotellaceae_unclassified","Propionibacteriaceae_unclassified","Propionibacterium","Proteobacteria_unclassified","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pseudoramibacter","Pyramidobacter","Rhizobiales_unclassified","Rikenella","Rikenellaceae_unclassified","Roseburia","Rothia","Ruminococcaceae_unclassified","Ruminococcus","Ruminococcus2","Salmonella","Sarcina","Selenomonadales_unclassified","Selenomonas","Serratia","Shuttleworthia","Slackia","Soonwooa","Sphingomonadaceae_unclassified","SR1_unclassified","Staphylococcus","Stenotrophomonas","Streptococcaceae_unclassified","Streptococcus","Subdoligranulum","Sutterella","Synergistaceae_unclassified","Turicibacter","Veillonella","Veillonellaceae_unclassified","Weissella","Xanthomonadaceae_unclassified"
0,0,0,0,0,0.47,0.42,0,0,0,2.48,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,23.56,2.25,107.43,4.08,0.24,0,0,0,0,50.46,0,0,0.43,0.55,0,0,0,0,0,0,0,0.18,0,0.17,0,22.06,0,0,13.59,0.45,0,0.91,0,0.3,0,0.12,0.18,0,0,0,3.57,0,0,0,0,0,0,0,2.8,9.19,0,0,0,157.33,0,0.23,0,0,2.11,0,0,0,0,47.52,0,0.22,4.58,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0.69,0,0.31,50.66,354.89,0,0,0,0.24,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,11.8,0,1.86,0,0.17,0,0,0,0,0.76,0,0,0,0,0,0,19.5,0,43.39,4.11,0,0,0,0,0,0.89,0,0,0,0,0,0.58,0.26,68.39,14.64,3.76,0,1.94,1.19,0,0,0,0.83,0,0,0,0,0,0,2.13,0,1.42,0,0,5.84,0.14,0.4,0
0,0,0,0,0,0,1.12,0,0,0,2.3,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,72.67,0.26,18.81,0,0,0,0,2.24,0,195.73,0,0,3.03,11.91,0,0,0,0,0,0,0,0,0,0,1.1,4.11,0,0,40.22,0,0,92.91,0,0,3.19,0.19,0,0,0,0.26,12.65,0,0,0,0,0,0,0,0.14,5.32,0,6.92,0,0,0,0,0,0,2.04,0.22,0,2.11,0,83.35,0,0,7.86,0,1.52,0,0,0.3,0,1.07,0,0,0,1.53,0.43,0,0,0,0,0,0,6.27,312.54,0,0.22,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,3.99,0,0,0,0,0.71,0,0,2.86,0,0.28,0,0,0,0,0,0,0,0,0,1.08,0,7.44,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,51.47,0.77,70.48,0,0,0,0,0,0,0,0,0,0,0,0,0,11.51,0,0,0,1.69,0.33,0,0,0
0,0,0,0,0,0.17,0.27,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,0,2.83,0,0,0,0,12.82,0,567.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,11.69,0,0,16.73,0,1.42,0.81,0.82,0,0,0,0,0.49,0,0,0,0,0,0,0,0,65.51,0,2.95,0,0,0,0,0,0,0,4.23,0,0,0,0.17,0,0.2,9.62,0,0.19,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,309.79,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,4.33,24.99,0.65,0,0,0,0,0,0,0.59,0,0,0,0,0,0.62,1.35,0,0,0,0,0,0,0,0
0,0,0,0,0,1.6,0.51,0,0,0,3.2,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59,1.01,108.88,0,2.94,0,0.55,360.54,0.13,40.93,0,0,0.21,0.13,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,10.09,0.31,0,11.26,0,6.38,0,0.27,0.55,0,0,0,1,0,0,0,0,0,0,0,0,58.62,0,0.59,0,0,0,0,0,0,0.29,0.35,0,0,0,233.99,0,0,38.03,0,0.2,0,0,0,0,0,0,0,0,0.72,0.79,0,0,0,0.18,0,0,2.02,91.28,0,0,0.77,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,6.15,0,0,10.46,0,13.65,0,0,0,0,0,0,0,0,0,0,0.1,0.46,0,0,0,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,20.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,6.52,0,0,0,0,2.83,0,0,0
0,0,0,0.36,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,4.68,9.35,0,0.57,0,0.17,79.63,0,358.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.31,0,0.17,0.31,0,0.21,0,0,18.95,0,0,0,0.89,0,0,0,0,0,0,0,0,39.44,0,0,0,0,0,0,0,0,0,1.46,0,0,0,273.27,0,0,3.06,0,0.13,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,150.86,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,1.71,0,0.23,0,0.35,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,10.28,56.78,0,0,1.52,0,0,0,0.56,0,0,0,0,0,0,0.23,0,0.16,0,0,0.18,0.68,0,0
0,0,0,0.16,0,0,2.53,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.4,45.17,0,0,0,0,5.25,0,318.69,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,18.08,0,0,7.09,0,0.16,0,0,29.48,0,0.3,0,4.79,0,0,0,0,0,0,0.42,0,47.12,0,0,0,1.14,0,0,0,0,3.33,0,0,0,0,63.24,0,0,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,315.41,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0.87,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.94,0,0,0,0,0.14,0,0,0,0,0,0,0.86,0,90.77,14.26,45.84,0,0,0,0,0,0,1.16,0,0,0,0,0,0,3.28,0,0.42,0,0,0,0,0,0
0,0,0,0,0,0,0.23,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.74,0.31,14.76,0,0,0,0,1.56,0,400.24,0,0,0,4.38,0,0,0,0,0,0,0,0,0,0,0.2,4.47,0,0,32.19,0.23,0,8.06,0,0,0.88,0,9.03,0,0,0.71,5.96,0,0,0,0,0,0,0,0,28.88,0,0,0,0,0,0,0.24,0,0.6,0,0,0,0,48.31,0,0,6.72,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53,391.59,0,0,0.19,0.22,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,40.4,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0.49,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,0.4,92.8,0,4.53,0.18,0,3.9,0,140.04,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0.23,1.42,0,0,17.86,0.98,0,0.17,0,0,0,0,1.66,0,0,0,0.79,0,0,0,0,0,0,0,2.65,12.85,0,0,0,0,0,0,0,0,0.21,2.32,0,0,0,68.69,0,0,10.43,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,32.46,503.44,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,1.79,0,0,9.11,0,0,0,1.42,0,0,0,0,0,0,0,0.15,0,0,0,0.18,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,63.76,7.79,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0.39,0,0,0
0,0,0,0,0.15,0,0.62,0,0,0.23,6.96,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,8.71,0.39,115.91,0.17,0,0,0,1.2,0.11,487.21,0,0,0,6.56,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,10.46,0,0,2.24,0,2.37,5.32,0.46,0,0,0,0,18.5,0,0,0,0,0,0,0,0,26.68,0,0.29,0,0,0,0,0,0,1.52,0,0,0,0,86.59,0,0,8.9,0,0.34,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0.57,196.24,0,0.18,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,8.92,0,0,0.42,0,0,0,0,0.14,0,0,0,0,0,0,0,0,28.36,0,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,0,0,0,0.18,0,0,0,0
0,0,0,2.15,0,2.27,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49,0,45.52,0,0,0,0.51,45.21,1.67,106.6,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,12.8,0,0,8.05,0,0,0,0,7.15,0,0,0,3.41,0,0,0,0,0,0,0,0,17.28,0,0,0,0,0,0,0,0,4.93,0,0,0,0,355.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0,0,9.34,312.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.23,12.98,52.65,0,0,0,0,0,0,1.72,0,0,0,0,0,0,13.17,0,0,0,1.1,0,0,0,0
0,0,0,0,0.27,4.42,1.98,0,0,0,4.55,0.26,0,0,0,0,0,0,0,0,0,0.35,0,0.41,0,0,0,0,0,83.82,1.47,24.59,4.08,2.24,0,0,0,0,157.73,0,0,0,1.98,0.28,0,0,0,0,0,0,0,0,0.88,3.68,1.96,0,0,116.16,0.79,0.99,2.42,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0.28,0,0,24.26,0,0,0,0,0,0,0,0,12.52,1.22,0,0,0,8.99,0,0,80.5,0,0,0,0,0,0,3.46,0,0,4.73,0.25,1.87,0,0,0,0,0,0,0,353.95,0,0,0.33,0,0,0,0,14.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,5.36,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0.91,0,29.23,3.33,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.26,18.78,33.79,0.23,6.86,0,0,0.85,0,0,0,0,0,0,0,0,0,0,23.16,0,0,0.59,0.29,1.47,0,0.3,0
0,0,0,0,0,0,0.26,0,0,0,1.03,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.27,0,13.51,0,0,0,0,0.19,0,387.32,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,31.12,0.81,0.96,10.19,0,0,0.57,0.2,3.83,0,0,0,7.5,0,0,0,0,0,0,0,0,10.36,0,0,0,0,0,0,0.5,0,0.86,0,0,0,0,28.62,0,0,5.17,0,0.69,0,1.55,1.72,0,0,0,0,0.18,0,0.89,0,0,0,0.33,0,0,10.26,453.69,0,0,0,0.37,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,4.98,0,0.16,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,32.07,0,0.3,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0.94,0,1.31,0,0,0,0,0,0
0,0,0,0,0,0,0.19,0,0,0,29.12,0,0,0,0,0,0,0,0.4,0,0,0,0,2.59,0,0,0,0,0,172.06,0.57,117.15,0,0,0,0,0,1.65,85.35,0,0,0.52,1.01,0,0,0,0,0,0,0,0,0,0.17,0,1.81,0.34,1.05,42.24,4.35,1.55,11.62,0,0.7,0,0,0,0,0,0,1.06,0,0,0,0.53,0,0,0,0,15.1,0,1.03,0,0.65,0,0,0,0,7.62,35.2,0,0,0.72,12,0,0,23.96,0,0.21,0,0,1.5,0,0,0,0,1.16,0,0,0,1.69,0.55,0,0,0.6,1.49,187.73,0,0.38,0.26,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,2.48,0,0,73.08,0,0,0,0,0,0,0,0,0,0,1.01,0,3.5,6.63,0,0,45.46,0,1,0,0,0,0,4.12,0,0,0,0,0,0,0,0,81.52,19.79,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,0,2.78,28.39,2.36,0,0,0,0
0,0,0,0,0,0.59,1.02,0,0,0,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.21,0,0,56.64,5.36,250.51,0.45,2.6,0,0,0.86,0,131.4,0,0,0,1.68,0.17,0,0,0,0,0,0,0,0,0,1.09,2.27,0,0,13.45,0.57,1.05,27.03,0,0.17,0,0.64,0.8,0,0,0,1.36,0,0,0,0.26,1.31,0,0,2.1,6.35,0,0,0,0,0,0,0,0,1.11,0.35,0,0,0,38.01,0,0,2.44,0,0.18,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0.57,0,0,4.04,182.67,0,0,0.4,0,0,0,0,0.91,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,1.11,0,0,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.37,0.69,5.02,0,0,0.71,0,0,0,0,0,0,0,0,0,0,5.49,0,0.39,0,0.38,2.62,0,0,0
0,0,0,22.83,0,0.08,0,0,0,2.18,10.24,0,0.56,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.63,3.58,333.63,0.21,0,0,0,15.46,0,35.54,0,0,0,0.92,0.1,0,0,0,0,0,0,0,0,0,0.23,0.68,0,0,1.97,0.16,2.42,23.19,0,0,0,0,0,0,0.17,0,0.1,0,0,0,0.09,0,0,0,0,7.53,0,0.12,0,2.82,0,0,0,0,0.65,4.79,0,0,0,94.11,0,0,3.95,0,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0.38,0,0,0.38,11.76,172.73,0.1,0,5.45,0,0,0,0,0.11,0,3.12,0,0,0,0,0,0,0,0,0,0,0.58,0,2.13,0,0,12.1,0,0,0,0.18,0,0,0.28,0,0,0,0,0.47,0,6.34,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.57,0.09,107.27,7.47,6.4,0,0,7.43,0,0,0,0,0,0,0,0,0,0.25,78.38,0,1.42,0,0.19,4.9,0.09,0,0
0,0,0,0,0,0.95,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.22,0,109.77,3.25,0.59,0,0,0,0.31,112.68,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,19.47,0.45,0,13.81,0,0,0,0,2.11,0,0,0.25,2.08,0,0,0,0.21,0,0,0,3.38,20.6,0,0,0,0,0,0,0,0,0.69,0,0,0,0,86.03,0,0,10.92,0,0.24,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,9.75,330.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,1.32,0,0,0,1.31,0,0,0,0,0,1.59,0,0,0,0.27,0,35.78,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0.94,0,185.77,6.66,10.52,0,0,3.74,0,0,0,0,0,0,0,0,0,0,3.72,0,0,0,0.72,0,0,0,0
0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,7.08,0,0.86,0,0,0,0,0.3,0,591.47,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,0,0,7.45,0,0,0.47,2.36,5.08,0,0,0,0.95,0,0,0,0,0,0.38,0,0,31.3,0,3.11,0,0,0,0,0,0,22.58,80.44,0,2.07,0,16.9,0,0,4.59,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,1.7,257.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14,1.33,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0
0,0,0,0.25,0,2.57,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52,0.31,1.3,2.14,0,0,0.33,50.14,0,80.11,0,0,0,0.87,0,0,0,0,0,0,0,10.93,0,0,0,4.96,0,0,17.85,0.31,0,12.17,0,0,0,0,3.32,0,0,0,2.43,0,0,0,0,0,0,0,22.72,14.71,0,0,0,0,0,0,0,0,8.55,27.62,0,0,0,128.22,0,0,5.22,0,0,0,0,0.63,0,0,0,0,0,0,4.77,0,0,0,0,0,0,1.28,197.39,0,0,0,0,0,0,0,0,0,11.94,0,26.16,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1.19,0,0.63,0,0.65,0,0,0,0,0,2.38,0,0,0,0,0,0.69,0,306.36,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83,0.52,10.1,0,0,4.55,0,0,0,2.87,0,0,0,0,0,0,5.24,0,0,0,19.15,4.24,0,0,0
0,0,0,0,0,0.29,0,0,0,0,6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.62,11.92,41.81,1.99,1.05,0,0,5.3,0,55.82,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,24.73,0,0,26.01,0,0,37.34,0,0,0,0,0,0,0,0,5.74,0,0,0,2.36,0,0,0,0,19.1,0,0,0,0,0,0,0,0,1.08,7.35,0,0,0,60.83,0,0,16.36,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0.95,0,0,5.29,124.66,0,0.28,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,1.05,0,0,5.67,0,2.09,0,0,0,0,0,0,0,0.88,0,0.2,1.2,0,0,2.56,70.23,23.93,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,357.54,1.1,26.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0.71,0,0,0,0
0,0,0,2.98,0.21,0,4.06,0.81,0,2.12,6.89,0,0,0,0,0.3,0,0,0,1.13,0,0,0,0,0,0,0,0,0,2.08,0.65,18.24,0,0,0,0,61.66,0,246.37,0,0,0,0,0,0,0,0,0,0,0.59,0,0,1.22,0,0.55,0,0,16.54,8.6,0,10.38,0,0.41,2.01,30.5,0,0,0,0.24,2.46,0,0,0,0.19,0,0,0.72,7.52,5.95,0,4.05,0,0,0,0,0,0,0.58,1.37,0,0.22,0,7.33,0,0,40.06,0,0.28,0,0,0,0,2.12,0,0,0.45,1.95,0,0,0,0.13,0,0,0,0,360.29,0,0.39,0.19,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.23,0,0,7.52,0,0.42,0,0,0,0,0,0,0,0,0,0.21,0,1.57,0,0.92,0,0.53,0,0,0,0,0,0.24,0,0,0,0,0,0,0.18,0,28.02,1.84,120.3,0,0,0,0,0,0,0,0,0,0,0,0,0,30.76,0,0.33,0,0,1.8,0,0,0
0,0,0,2.26,0.29,0.33,1.45,0.3,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.18,0,33.64,0,2.27,0,0,0,0.51,204.85,0,0,0,4.74,0,0,0,0,0.27,0,0,0,0,0,0,15.32,0,0,9.07,0,0,30.28,0,0,0,1.7,9.97,0,0,0,4.15,0,0,0,0,0,0,0,0,39.08,0,0,0,0,0,0,0,0,18.08,2.18,0,0,0,278.58,0,0,3.16,0,0.23,0,0,0,0,2.16,0,0,0,1.55,3.53,0,0,0,3.83,0.22,0,4,148.53,0,0.46,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0.31,0,2.22,0,0,0.59,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0.89,1.55,51.69,0.22,20.8,0,0,1.6,0,0,0,0.24,0,0,0,0,0,0,113.87,0,0,0,12.27,0.23,0,0,0
0,0,0,0,0.56,0,0.87,0,0,0,12.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.03,1.64,62.29,7.33,1.15,0,0,0,0,93.93,0,0,0,5.45,0,0,0,0,0,0,0,0,0,0,0,4.75,0,0,18.45,0,0,15.76,0,0,0,0,1.54,0,0,1.01,0,0,0,0,0,0,0,0,5.58,14.19,0,0,0,0,0,0,0,0,9.45,0,0,0,0,81.29,0,0,3.07,0,0,0,0,0,0,0.34,0,0,0,0.33,0.99,0,0,0,0,0,0,18.44,305.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,1.86,0,0,0,2.67,0,0.74,0,0,0,4.23,0,0,0,0,0,34.83,0,2.38,0.59,0,0,0,0.38,0,0,0,0,0,0,0,0,2.92,230.12,0,14.09,0,0,1.19,0,0,0,0,0,0,0,0,0,0,13.59,0,0,0,2.42,0.25,0,0,0
0,0,0,0,0,0,1.16,0,0,0,7.45,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,30.52,0,93.65,0,1.55,0,0,1.08,0,80.21,0,0,0,2.04,0,0,0,0,0,0,0,2.72,0,0,0.86,56.27,0,0,19.22,0,1.45,32.83,0,0,0,0.8,8.39,0,0,0,7.25,0,0.71,0,0,0,0,0,0,8.6,0,1.06,0,0,0,0,0,0,19.05,39.3,0,0,0,141.68,0,0,2.69,0,0,0,0,2.28,0,1.17,0,0,0,0,1.18,0,0,0,2.83,0,0,27.23,234.54,0.41,0.4,2.43,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0.4,0,2.72,0,1.32,0.38,4.4,20.16,0.43,0,0,0,0,0,0,0,0,0,0,1.92,1.83,101.87,13.94,11.98,0,0,12.61,0,0,0,0,0,0,0,0,0,0,29.25,0,3.71,0,5.08,3.58,0,0,0
0,0,0,13.52,0,2.88,0.51,0.29,0.77,0,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.74,2.59,371.43,0,4.96,1.12,1.08,67.76,0,84.66,0,0,0,1.52,2.66,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,2.42,0,0,0,1.1,6.01,0,0,0,0.45,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0.52,73.26,0,0,0,94.83,0,0,0.83,0,0.29,0,0,0,0,4.37,0,0,0,1.24,6.62,0,0,0,0,0,4.61,16.63,145.03,0,0,0,0,0,0,0,0,0,10.93,0,0,0,0,0,0,0,0.67,0,0,0,0,0.66,0,0,45.47,0,0.6,0,8.56,0,0.9,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.46,7.3,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.75,0,0,0,0,10.78,0,0,0
